job_id,salary_in_usd,salary_in_gbp
job_7260,120000,95676
job_7261,100000,79730
job_7262,174500,139129
job_7263,113000,90095
job_7264,183310,146153
job_7265,183310,146153
job_7266,145000,115608
job_7267,102500,81723
job_7268,210000,167433
job_7269,185000,147500
job_7270,174500,139129
job_7271,113000,90095
job_7272,122000,97270
job_7273,94000,74946
job_7274,220000,175406
job_7275,146000,116405
job_7276,300000,239190
job_7277,130000,103649
job_7278,145000,115608
job_7279,128000,102054
job_7280,182000,145108
job_7281,140000,111622
job_7282,122000,97270
job_7283,94000,74946
job_7284,77737,61690
job_7285,38868,30845
job_7286,300000,239190
job_7287,200000,159460
job_7288,135000,107635
job_7289,105500,84115
job_7290,252000,200919
job_7291,129000,102851
job_7292,110000,87703
job_7293,136000,108432
job_7294,104000,82919
job_7295,168000,133946
job_7296,130000,103649
job_7297,79976,103649
job_7298,44356,103649
job_7299,120000,95676
job_7300,95000,75743
job_7301,153400,122305
job_7302,122700,97828
job_7303,185000,147500
job_7304,160000,127568
job_7305,205000,163446
job_7306,185000,147500
job_7307,204500,163048
job_7308,142200,113376
job_7309,145000,115608
job_7310,87000,69365
job_7311,50000,39865
job_7312,234100,186648
job_7313,203500,162250
job_7314,223800,178435
job_7315,172100,137215
job_7316,180000,143514
job_7317,150000,119595
job_7318,232200,185133
job_7319,167200,133308
job_7320,197000,157068
job_7321,106000,84513
job_7322,180000,143514
job_7323,145000,115608
job_7324,225000,179392
job_7325,200000,159460
job_7326,170000,135541
job_7327,114000,90892
job_7328,291500,232413
job_7329,180000,143514
job_7330,196200,156430
job_7331,150900,120312
job_7332,168400,134265
job_7333,105200,83876
job_7334,95000,75743
job_7335,80000,63784
job_7336,116000,92486
job_7337,72000,57405
job_7338,207000,165041
job_7339,167000,133149
job_7340,145000,115608
job_7341,135000,107635
job_7342,105000,83716
job_7343,70000,55811
job_7344,180000,143514
job_7345,115000,91689
job_7346,133800,106678
job_7347,96100,76620
job_7348,120000,95676
job_7349,80000,63784
job_7350,140000,111622
job_7351,100000,79730
job_7352,150000,119595
job_7353,120000,95676
job_7354,140000,111622
job_7355,115000,91689
job_7356,297300,237037
job_7357,198200,158025
job_7358,297300,237037
job_7359,198200,158025
job_7360,202000,161054
job_7361,135000,107635
job_7362,110000,87703
job_7363,84000,66973
job_7364,219000,174608
job_7365,230000,183379
job_7366,196000,156270
job_7367,140000,111622
job_7368,110000,87703
job_7369,150000,119595
job_7370,100000,79730
job_7371,160000,127568
job_7372,110000,87703
job_7373,185900,148218
job_7374,129300,103091
job_7375,126100,100539
job_7376,72000,57405
job_7377,170000,135541
job_7378,150000,119595
job_7379,175000,139527
job_7380,140000,111622
job_7381,240500,191750
job_7382,137500,109628
job_7383,187500,149493
job_7384,165000,131554
job_7385,73824,131554
job_7386,25216,20563
job_7387,210000,167433
job_7388,165750,132152
job_7389,225000,179392
job_7390,165750,132152
job_7391,110367,132152
job_7392,67979,132152
job_7393,135000,107635
job_7394,115000,91689
job_7395,275000,219257
job_7396,175000,139527
job_7397,170000,135541
job_7398,140000,111622
job_7399,175308,139773
job_7400,100706,80292
job_7401,235000,187365
job_7402,135000,107635
job_7403,310000,247163
job_7404,229000,182581
job_7405,289076,230480
job_7406,202353,161336
job_7407,70179,55692
job_7408,37788,29988
job_7409,120000,95676
job_7410,100000,79730
job_7411,226700,180748
job_7412,133300,106280
job_7413,125000,99662
job_7414,85000,67770
job_7415,130000,103649
job_7416,80000,63784
job_7417,120000,95676
job_7418,100000,79730
job_7419,231250,184375
job_7420,138750,110625
job_7421,199000,158662
job_7422,162000,129162
job_7423,160000,127568
job_7424,135000,107635
job_7425,100000,79730
job_7426,200000,159460
job_7427,150000,119595
job_7428,160000,127568
job_7429,120000,95676
job_7430,250000,199325
job_7431,200000,159460
job_7432,150000,119595
job_7433,120000,95676
job_7434,150000,119595
job_7435,100000,79730
job_7436,133000,106041
job_7437,272550,217304
job_7438,198200,158025
job_7439,182000,145108
job_7440,140000,111622
job_7441,200000,159460
job_7442,160000,127568
job_7443,204500,163048
job_7444,142200,113376
job_7445,120000,95676
job_7446,105000,83716
job_7447,187500,149493
job_7448,175000,139527
job_7449,204500,163048
job_7450,142200,113376
job_7451,155000,123581
job_7452,64000,51027
job_7453,235000,187365
job_7454,185000,147500
job_7455,174500,139129
job_7456,113000,90095
job_7457,143100,114093
job_7458,113000,90095
job_7459,184000,146703
job_7460,142000,113216
job_7461,140000,111622
job_7462,120000,95676
job_7463,174500,139129
job_7464,113000,90095
job_7465,180560,143960
job_7466,115440,92040
job_7467,140000,111622
job_7468,120000,95676
job_7469,248100,197810
job_7470,145900,116326
job_7471,120000,95676
job_7472,110000,87703
job_7473,291500,232413
job_7474,180000,143514
job_7475,76284,143514
job_7476,63980,143514
job_7477,161800,129003
job_7478,141600,112897
job_7479,59059,112897
job_7480,46755,112897
job_7481,166000,132351
job_7482,128000,102054
job_7483,170000,135541
job_7484,110000,87703
job_7485,160000,127568
job_7486,75000,59797
job_7487,236000,188163
job_7488,182000,145108
job_7489,130000,103649
job_7490,150000,119595
job_7491,100000,79730
job_7492,261500,208494
job_7493,134500,107236
job_7494,130000,103649
job_7495,90000,71757
job_7496,160000,127568
job_7497,135000,107635
job_7498,125000,99662
job_7499,175000,139527
job_7500,155000,123581
job_7501,153600,122465
job_7502,106800,85151
job_7503,150000,119595
job_7504,140000,111622
job_7505,122000,97270
job_7506,94500,75344
job_7507,170000,135541
job_7508,130000,103649
job_7509,145000,115608
job_7510,128000,102054
job_7511,145000,115608
job_7512,100000,79730
job_7513,175000,139527
job_7514,120000,95676
job_7515,145000,115608
job_7516,115000,91689
job_7517,150000,119595
job_7518,150000,119595
job_7519,100000,79730
job_7520,150000,119595
job_7521,127500,101655
job_7522,126500,100858
job_7523,51000,40662
job_7524,260000,207298
job_7525,175000,139527
job_7526,40000,31892
job_7527,40000,31892
job_7528,250000,199325
job_7529,63000,50229
job_7530,210000,167433
job_7531,160000,127568
job_7532,272550,217304
job_7533,198200,158025
job_7534,94560,77112
job_7535,52533,42840
job_7536,220000,175406
job_7537,146000,116405
job_7538,150000,119595
job_7539,100000,79730
job_7540,248400,198049
job_7541,183600,146384
job_7542,150000,119595
job_7543,150000,119595
job_7544,40000,31892
job_7545,120000,95676
job_7546,95000,75743
job_7547,160000,127568
job_7548,135000,107635
job_7549,24165,19706
job_7550,216000,172217
job_7551,144000,114811
job_7552,85000,67770
job_7553,65000,51824
job_7554,149000,118797
job_7555,119000,94878
job_7556,140000,111622
job_7557,120000,95676
job_7558,150000,119595
job_7559,110000,87703
job_7560,246000,196136
job_7561,201000,160257
job_7562,190000,151487
job_7563,155000,123581
job_7564,235000,187365
job_7565,185000,147500
job_7566,190000,151487
job_7567,160000,127568
job_7568,100000,79730
job_7569,130000,103649
job_7570,115000,91689
job_7571,92350,91689
job_7572,67723,91689
job_7573,105000,83716
job_7574,70000,55811
job_7575,204500,163048
job_7576,142200,113376
job_7577,192000,153081
job_7578,164000,130757
job_7579,185900,148218
job_7580,129300,103091
job_7581,130000,103649
job_7582,75000,59797
job_7583,175000,139527
job_7584,120000,95676
job_7585,167500,133547
job_7586,106500,84912
job_7587,75000,59797
job_7588,60000,47838
job_7589,184000,146703
job_7590,142000,113216
job_7591,145000,115608
job_7592,100000,79730
job_7593,44365,39096
job_7594,175000,139527
job_7595,120000,95676
job_7596,175000,139527
job_7597,120000,95676
job_7598,200000,159460
job_7599,145000,115608
job_7600,92350,115608
job_7601,73880,115608
job_7602,145000,115608
job_7603,100000,79730
job_7604,192000,153081
job_7605,164000,130757
job_7606,310000,247163
job_7607,239000,190554
job_7608,120000,95676
job_7609,95000,75743
job_7610,145000,115608
job_7611,135000,107635
job_7612,100000,79730
job_7613,78000,62189
job_7614,73546,59976
job_7615,36773,29988
job_7616,160000,127568
job_7617,120000,95676
job_7618,190000,151487
job_7619,150000,119595
job_7620,125000,99662
job_7621,120000,95676
job_7622,95000,75743
job_7623,150000,119595
job_7624,100000,79730
job_7625,47280,38556
job_7626,37824,30845
job_7627,115934,92434
job_7628,81666,65112
job_7629,175000,139527
job_7630,140000,111622
job_7631,120000,95676
job_7632,95000,75743
job_7633,249500,198926
job_7634,149850,119475
job_7635,122500,97669
job_7636,100000,79730
job_7637,249500,198926
job_7638,149850,119475
job_7639,55000,43851
job_7640,48000,38270
job_7641,249500,198926
job_7642,149850,119475
job_7643,58837,47981
job_7644,190000,151487
job_7645,120000,95676
job_7646,127000,101257
job_7647,104000,82919
job_7648,210000,167433
job_7649,150000,119595
job_7650,210000,167433
job_7651,150000,119595
job_7652,210000,167433
job_7653,130000,103649
job_7654,182750,145706
job_7655,161500,128764
job_7656,102640,81834
job_7657,66100,52701
job_7658,210000,167433
job_7659,150000,119595
job_7660,198800,158503
job_7661,122600,97749
job_7662,130000,103649
job_7663,80000,63784
job_7664,136000,108432
job_7665,104000,82919
job_7666,150000,119595
job_7667,100000,79730
job_7668,160000,127568
job_7669,135000,107635
job_7670,216000,172217
job_7671,144000,114811
job_7672,159000,126770
job_7673,130000,103649
job_7674,115934,92434
job_7675,81666,65112
job_7676,215000,171419
job_7677,150000,119595
job_7678,246000,196136
job_7679,201000,160257
job_7680,187000,149095
job_7681,153000,121987
job_7682,255000,203311
job_7683,185000,147500
job_7684,430967,147500
job_7685,55410,147500
job_7686,50432,41126
job_7687,39925,32558
job_7688,169000,134743
job_7689,110600,88181
job_7690,60938,49694
job_7691,140000,111622
job_7692,120000,95676
job_7693,75000,59797
job_7694,60000,47838
job_7695,50000,39865
job_7696,134000,106838
job_7697,124000,98865
job_7698,166700,132910
job_7699,119000,94878
job_7700,124234,99051
job_7701,74540,59430
job_7702,100000,79730
job_7703,65000,51824
job_7704,200000,159460
job_7705,220000,175406
job_7706,146000,116405
job_7707,68293,55692
job_7708,36773,29988
job_7709,110000,87703
job_7710,70000,55811
job_7711,50000,39865
job_7712,120000,95676
job_7713,95000,75743
job_7714,150000,119595
job_7715,100000,79730
job_7716,47280,38556
job_7717,37824,30845
job_7718,190000,151487
job_7719,135000,107635
job_7720,128000,102054
job_7721,81500,64980
job_7722,173000,137933
job_7723,110000,87703
job_7724,192000,153081
job_7725,120000,95676
job_7726,115934,92434
job_7727,81666,65112
job_7728,120000,95676
job_7729,95000,75743
job_7730,190000,151487
job_7731,194000,154676
job_7732,129400,103170
job_7733,201000,160257
job_7734,89200,71119
job_7735,165000,131554
job_7736,125000,99662
job_7737,230000,183379
job_7738,196000,156270
job_7739,130000,103649
job_7740,90000,71757
job_7741,150000,119595
job_7742,100000,79730
job_7743,230000,183379
job_7744,150000,119595
job_7745,153600,122465
job_7746,106800,85151
job_7747,130000,103649
job_7748,100000,79730
job_7749,216000,172217
job_7750,144000,114811
job_7751,180000,143514
job_7752,120000,95676
job_7753,160000,127568
job_7754,135000,107635
job_7755,192500,153480
job_7756,140000,111622
job_7757,152500,121588
job_7758,130000,103649
job_7759,65000,51824
job_7760,55000,43851
job_7761,178750,142517
job_7762,160000,127568
job_7763,63040,51408
job_7764,52533,42840
job_7765,165000,131554
job_7766,135000,107635
job_7767,170000,135541
job_7768,125000,99662
job_7769,105000,83716
job_7770,70000,55811
job_7771,130000,103649
job_7772,95000,75743
job_7773,203500,162250
job_7774,152000,121189
job_7775,197430,157411
job_7776,134760,107444
job_7777,120000,95676
job_7778,197000,157068
job_7779,99000,78932
job_7780,220000,175406
job_7781,162000,129162
job_7782,110446,90067
job_7783,79178,64568
job_7784,70186,64568
job_7785,51716,64568
job_7786,149040,118829
job_7787,113900,90812
job_7788,95000,75743
job_7789,115000,91689
job_7790,171000,136338
job_7791,100000,79730
job_7792,78000,62189
job_7793,120000,95676
job_7794,95000,75743
job_7795,110000,87703
job_7796,70000,55811
job_7797,50000,39865
job_7798,185900,148218
job_7799,129300,103091
job_7800,150000,119595
job_7801,100000,79730
job_7802,230000,183379
job_7803,154600,123262
job_7804,204500,163048
job_7805,142200,113376
job_7806,160000,127568
job_7807,75000,59797
job_7808,47280,38556
job_7809,37824,30845
job_7810,213000,169825
job_7811,152000,121189
job_7812,140000,111622
job_7813,120000,95676
job_7814,110000,87703
job_7815,70000,55811
job_7816,227200,181146
job_7817,168000,133946
job_7818,64090,52265
job_7819,60938,49694
job_7820,243000,193744
job_7821,183000,145906
job_7822,175000,139527
job_7823,150000,119595
job_7824,130000,103649
job_7825,90000,71757
job_7826,165000,131554
job_7827,124000,98865
job_7828,178000,141919
job_7829,132000,105243
job_7830,300000,239190
job_7831,130000,103649
job_7832,169000,134743
job_7833,110600,88181
job_7834,116000,92486
job_7835,96000,76540
job_7836,92350,76540
job_7837,70186,76540
job_7838,105000,83716
job_7839,70000,55811
job_7840,105236,80747
job_7841,194000,154676
job_7842,129400,103170
job_7843,190000,151487
job_7844,135000,107635
job_7845,100000,79730
job_7846,70000,55811
job_7847,189750,151287
job_7848,140250,111821
job_7849,130000,103649
job_7850,100000,79730
job_7851,160000,127568
job_7852,109000,86905
job_7853,250000,199325
job_7854,150000,119595
job_7855,206000,164244
job_7856,160000,127568
job_7857,135000,107635
job_7858,120000,95676
job_7859,115573,94248
job_7860,73546,59976
job_7861,160000,127568
job_7862,135000,107635
job_7863,150000,119595
job_7864,100000,79730
job_7865,120000,95676
job_7866,95000,75743
job_7867,68293,55692
job_7868,42026,34272
job_7869,191200,152443
job_7870,130000,103649
job_7871,191200,152443
job_7872,130000,103649
job_7873,66192,53978
job_7874,230000,183379
job_7875,154600,123262
job_7876,120000,95676
job_7877,95000,75743
job_7878,140000,111622
job_7879,120000,95676
job_7880,169000,134743
job_7881,110600,88181
job_7882,80000,63784
job_7883,185900,148218
job_7884,129300,103091
job_7885,135000,107635
job_7886,110000,87703
job_7887,155000,123581
job_7888,140000,111622
job_7889,205000,163446
job_7890,150000,119595
job_7891,179500,143115
job_7892,134000,106838
job_7893,180000,143514
job_7894,120000,95676
job_7895,185900,148218
job_7896,129300,103091
job_7897,175000,139527
job_7898,145000,115608
job_7899,235000,187365
job_7900,175000,139527
job_7901,27317,22276
job_7902,160000,127568
job_7903,90000,71757
job_7904,68293,55692
job_7905,36773,29988
job_7906,145000,115608
job_7907,115000,91689
job_7908,165000,131554
job_7909,135000,107635
job_7910,168400,134265
job_7911,105200,83876
job_7912,86193,83876
job_7913,49253,83876
job_7914,200000,159460
job_7915,160000,127568
job_7916,47280,38556
job_7917,37824,30845
job_7918,198800,158503
job_7919,122600,97749
job_7920,100000,79730
job_7921,105066,85680
job_7922,130000,103649
job_7923,100000,79730
job_7924,104663,79730
job_7925,73880,79730
job_7926,125000,99662
job_7927,110000,87703
job_7928,165000,131554
job_7929,124000,98865
job_7930,148000,118000
job_7931,107000,85311
job_7932,150000,119595
job_7933,100000,79730
job_7934,160000,127568
job_7935,135000,107635
job_7936,120000,95676
job_7937,95000,75743
job_7938,153600,122465
job_7939,106800,85151
job_7940,100000,79730
job_7941,65000,51824
job_7942,120000,95676
job_7943,95000,75743
job_7944,63040,51408
job_7945,36773,29988
job_7946,310000,247163
job_7947,239000,190554
job_7948,299500,238791
job_7949,245100,195418
job_7950,168000,133946
job_7951,130000,103649
job_7952,136000,108432
job_7953,104000,82919
job_7954,161000,128365
job_7955,118000,94081
job_7956,205000,163446
job_7957,184000,146703
job_7958,185900,148218
job_7959,129300,103091
job_7960,247500,197331
job_7961,172200,137295
job_7962,68293,55692
job_7963,177000,141122
job_7964,131000,104446
job_7965,205000,163446
job_7966,184000,146703
job_7967,146000,116405
job_7968,102000,81324
job_7969,169000,134743
job_7970,110600,88181
job_7971,230000,183379
job_7972,196000,156270
job_7973,135000,107635
job_7974,100000,79730
job_7975,80000,63784
job_7976,65000,51824
job_7977,135000,107635
job_7978,100000,79730
job_7979,61566,79730
job_7980,43096,79730
job_7981,175000,139527
job_7982,135000,107635
job_7983,80000,63784
job_7984,231250,184375
job_7985,138750,110625
job_7986,193750,154477
job_7987,116250,92686
job_7988,231250,184375
job_7989,138750,110625
job_7990,231250,184375
job_7991,138750,110625
job_7992,231250,184375
job_7993,138750,110625
job_7994,193750,154477
job_7995,116250,92686
job_7996,208000,165838
job_7997,127000,101257
job_7998,300000,239190
job_7999,196000,156270
job_8000,204500,163048
job_8001,142200,113376
job_8002,45555,36321
job_8003,185900,148218
job_8004,129300,103091
job_8005,47280,38556
job_8006,37824,30845
job_8007,204500,163048
job_8008,142200,113376
job_8009,205000,163446
job_8010,185000,147500
job_8011,185900,148218
job_8012,129300,103091
job_8013,247500,197331
job_8014,172200,137295
job_8015,160000,127568
job_8016,135000,107635
job_8017,150000,119595
job_8018,100000,79730
job_8019,110000,87703
job_8020,95000,75743
job_8021,185900,148218
job_8022,129300,103091
job_8023,205000,163446
job_8024,184000,146703
job_8025,375000,298987
job_8026,191200,152443
job_8027,130000,103649
job_8028,225000,179392
job_8029,156400,124697
job_8030,169000,134743
job_8031,110600,88181
job_8032,204500,163048
job_8033,142200,113376
job_8034,104663,113376
job_8035,80036,113376
job_8036,185900,148218
job_8037,129300,103091
job_8038,140700,112180
job_8039,93800,74786
job_8040,350000,279055
job_8041,135000,107635
job_8042,115934,92434
job_8043,81666,65112
job_8044,104697,91660
job_8045,33000,26310
job_8046,34672,28274
job_8047,201000,160257
job_8048,119000,94878
job_8049,175000,139527
job_8050,150000,119595
job_8051,154560,123230
job_8052,123648,98584
job_8053,130000,103649
job_8054,100000,79730
job_8055,170000,135541
job_8056,145000,115608
job_8057,135000,107635
job_8058,100000,79730
job_8059,247500,197331
job_8060,172200,137295
job_8061,177500,141520
job_8062,134000,106838
job_8063,185900,148218
job_8064,129300,103091
job_8065,192564,153531
job_8066,144854,115492
job_8067,130000,103649
job_8068,105000,83716
job_8069,179305,142960
job_8070,142127,113317
job_8071,315000,251149
job_8072,225000,179392
job_8073,243900,194461
job_8074,156600,124857
job_8075,206000,164244
job_8076,160000,127568
job_8077,109000,86905
job_8078,79000,62986
job_8079,160000,127568
job_8080,109000,86905
job_8081,89306,72828
job_8082,182500,145507
job_8083,128500,102453
job_8084,160000,127568
job_8085,90000,71757
job_8086,77300,61631
job_8087,45600,36356
job_8088,127000,101257
job_8089,110000,87703
job_8090,210000,167433
job_8091,136000,108432
job_8092,170000,135541
job_8093,140000,111622
job_8094,247500,197331
job_8095,172200,137295
job_8096,225000,179392
job_8097,184100,146783
job_8098,130000,103649
job_8099,90000,71757
job_8100,120000,95676
job_8101,100000,79730
job_8102,85000,67770
job_8103,78000,62189
job_8104,161000,128365
job_8105,110000,87703
job_8106,136000,108432
job_8107,104000,82919
job_8108,47280,38556
job_8109,37824,30845
job_8110,205000,163446
job_8111,160000,127568
job_8112,169000,134743
job_8113,110600,88181
job_8114,61566,88181
job_8115,49253,88181
job_8116,160000,127568
job_8117,130000,103649
job_8118,245000,195338
job_8119,180000,143514
job_8120,135000,107635
job_8121,100000,79730
job_8122,220000,175406
job_8123,150000,119595
job_8124,198440,158216
job_8125,144000,114811
job_8126,240000,191352
job_8127,170000,135541
job_8128,198440,158216
job_8129,144000,114811
job_8130,150000,119595
job_8131,100000,79730
job_8132,120000,95676
job_8133,95000,75743
job_8134,57872,75743
job_8135,64000,51027
job_8136,39925,32558
job_8137,187200,149254
job_8138,116100,92566
job_8139,150000,119595
job_8140,127000,101257
job_8141,275000,219257
job_8142,166000,132351
job_8143,159699,127328
job_8144,138938,110775
job_8145,76000,60594
job_8146,166700,132910
job_8147,119000,94878
job_8148,130000,103649
job_8149,100000,79730
job_8150,103432,79730
job_8151,92350,79730
job_8152,80000,63784
job_8153,52500,41858
job_8154,236000,188163
job_8155,182000,145108
job_8156,180000,143514
job_8157,140000,111622
job_8158,225000,179392
job_8159,156400,124697
job_8160,135000,107635
job_8161,100000,79730
job_8162,204500,163048
job_8163,142200,113376
job_8164,240000,191352
job_8165,125404,99984
job_8166,300000,239190
job_8167,130000,103649
job_8168,195000,155473
job_8169,175000,139527
job_8170,155000,123581
job_8171,110000,87703
job_8172,123000,98068
job_8173,92250,73551
job_8174,170000,135541
job_8175,150000,119595
job_8176,180000,143514
job_8177,100000,79730
job_8178,97000,77338
job_8179,90000,71757
job_8180,200000,159460
job_8181,160000,127568
job_8182,210000,167433
job_8183,180000,143514
job_8184,260000,207298
job_8185,180000,143514
job_8186,210000,167433
job_8187,157000,125176
job_8188,180000,143514
job_8189,100000,79730
job_8190,80000,63784
job_8191,52500,41858
job_8192,128000,102054
job_8193,81500,64980
job_8194,105000,83716
job_8195,70000,55811
job_8196,175000,139527
job_8197,122500,97669
job_8198,171000,136338
job_8199,117000,93284
job_8200,202800,161692
job_8201,104300,83158
job_8202,50432,41126
job_8203,36773,29988
job_8204,197000,157068
job_8205,99000,78932
job_8206,160000,127568
job_8207,110000,87703
job_8208,185900,148218
job_8209,129300,103091
job_8210,30000,23919
job_8211,78000,62189
job_8212,48000,38270
job_8213,170000,135541
job_8214,130000,103649
job_8215,150000,119595
job_8216,95000,75743
job_8217,78000,62189
job_8218,42000,33486
job_8219,345600,275547
job_8220,230400,183698
job_8221,145000,115608
job_8222,115000,91689
job_8223,78000,62189
job_8224,48000,38270
job_8225,175950,140285
job_8226,130050,103688
job_8227,205600,163925
job_8228,105700,84274
job_8229,236600,188641
job_8230,89200,71119
job_8231,84000,66973
job_8232,54000,43054
job_8233,80000,63784
job_8234,200000,159460
job_8235,73742,56582
job_8236,165000,131554
job_8237,33246,131554
job_8238,185900,148218
job_8239,129300,103091
job_8240,169000,134743
job_8241,110600,88181
job_8242,75050,51726
job_8243,225000,179392
job_8244,184100,146783
job_8245,185900,148218
job_8246,129300,103091
job_8247,225000,179392
job_8248,156400,124697
job_8249,185900,148218
job_8250,129300,103091
job_8251,108000,86108
job_8252,155000,123581
job_8253,38000,30297
job_8254,85000,67770
job_8255,65000,51824
job_8256,155000,123581
job_8257,38000,30297
job_8258,110820,30297
job_8259,92350,30297
job_8260,153600,122465
job_8261,106800,85151
job_8262,185000,147500
job_8263,50000,39865
job_8264,185900,148218
job_8265,129300,103091
job_8266,155000,123581
job_8267,38000,30297
job_8268,168000,133946
job_8269,130000,103649
job_8270,123400,98386
job_8271,88100,70242
job_8272,120000,95676
job_8273,55000,43851
job_8274,185900,148218
job_8275,129300,103091
job_8276,191200,152443
job_8277,130000,103649
job_8278,169000,134743
job_8279,110600,88181
job_8280,150000,119595
job_8281,120000,95676
job_8282,139000,110824
job_8283,122000,97270
job_8284,185900,148218
job_8285,129300,103091
job_8286,139600,111303
job_8287,85700,68328
job_8288,185000,147500
job_8289,50000,39865
job_8290,185900,148218
job_8291,129300,103091
job_8292,225000,179392
job_8293,156400,124697
job_8294,200000,159460
job_8295,175000,139527
job_8296,185900,148218
job_8297,129300,103091
job_8298,148500,118399
job_8299,98200,78294
job_8300,115000,91689
job_8301,95000,75743
job_8302,225000,179392
job_8303,66000,52621
job_8304,185000,147500
job_8305,50000,39865
job_8306,47280,38556
job_8307,37824,30845
job_8308,134000,106838
job_8309,98000,78135
job_8310,105000,83716
job_8311,62000,49432
job_8312,57000,45446
job_8313,161311,123774
job_8314,144200,114970
job_8315,115360,91976
job_8316,83171,62071
job_8317,73546,59976
job_8318,42026,34272
job_8319,170000,135541
job_8320,150000,119595
job_8321,180000,143514
job_8322,160000,127568
job_8323,108000,86108
job_8324,200000,159460
job_8325,150000,119595
job_8326,125976,96661
job_8327,188700,150450
job_8328,160395,127883
job_8329,115934,92434
job_8330,81666,65112
job_8331,300000,239190
job_8332,225000,179392
job_8333,198440,158216
job_8334,144000,114811
job_8335,191475,152663
job_8336,141525,112838
job_8337,50432,41126
job_8338,36773,29988
job_8339,75648,61690
job_8340,156868,125071
job_8341,200000,159460
job_8342,198440,158216
job_8343,144000,114811
job_8344,69344,56549
job_8345,90000,71757
job_8346,126080,102816
job_8347,84053,68544
job_8348,200000,159460
job_8349,180000,143514
job_8350,108000,86108
job_8351,85000,67770
job_8352,210000,167433
job_8353,180000,143514
job_8354,165000,131554
job_8355,132000,105243
job_8356,130000,103649
job_8357,110000,87703
job_8358,45050,33622
job_8359,42028,28966
job_8360,135000,107635
job_8361,178800,142557
job_8362,132100,105323
job_8363,20000,15946
job_8364,140000,111622
job_8365,110000,87703
job_8366,160000,127568
job_8367,85000,67770
job_8368,250000,199325
job_8369,63000,50229
job_8370,187200,149254
job_8371,116100,92566
job_8372,200000,159460
job_8373,145000,115608
job_8374,229998,183377
job_8375,154545,123218
job_8376,215000,171419
job_8377,159000,126770
job_8378,229998,183377
job_8379,154545,123218
job_8380,50000,39865
job_8381,183000,145906
job_8382,99750,79530
job_8383,68400,54535
job_8384,236900,188880
job_8385,159200,126930
job_8386,243225,193923
job_8387,179775,143334
job_8388,175000,139527
job_8389,150000,119595
job_8390,210000,167433
job_8391,180000,143514
job_8392,148000,118000
job_8393,128000,102054
job_8394,190000,151487
job_8395,135000,107635
job_8396,130000,103649
job_8397,110000,87703
job_8398,191475,152663
job_8399,141525,112838
job_8400,160000,127568
job_8401,85000,67770
job_8402,218000,173811
job_8403,145300,115847
job_8404,195400,155792
job_8405,131300,104685
job_8406,105000,83716
job_8407,191475,152663
job_8408,141525,112838
job_8409,207000,165041
job_8410,153000,121987
job_8411,191475,152663
job_8412,141525,112838
job_8413,110000,87703
job_8414,99000,78932
job_8415,191475,152663
job_8416,141525,112838
job_8417,191475,152663
job_8418,141525,112838
job_8419,191475,152663
job_8420,141525,112838
job_8421,200000,159460
job_8422,135000,107635
job_8423,207000,165041
job_8424,153000,121987
job_8425,191475,152663
job_8426,141525,112838
job_8427,191475,152663
job_8428,141525,112838
job_8429,191475,152663
job_8430,141525,112838
job_8431,195700,156031
job_8432,130500,104047
job_8433,130000,103649
job_8434,84000,66973
job_8435,100000,79730
job_8436,60000,47838
job_8437,80036,47838
job_8438,67723,47838
job_8439,141300,112658
job_8440,102100,81404
job_8441,50432,41126
job_8442,36773,29988
job_8443,150000,119595
job_8444,102200,119595
job_8445,144000,114811
job_8446,113000,90095
job_8447,31520,25704
job_8448,195400,155792
job_8449,131300,104685
job_8450,195400,155792
job_8451,131300,104685
job_8452,195400,155792
job_8453,131300,104685
job_8454,190000,151487
job_8455,135000,107635
job_8456,135000,107635
job_8457,80000,63784
job_8458,160000,127568
job_8459,85000,67770
job_8460,178800,142557
job_8461,132100,105323
job_8462,60000,47838
job_8463,63040,51408
job_8464,50000,39865
job_8465,140000,111622
job_8466,105000,83716
job_8467,80036,83716
job_8468,67723,83716
job_8469,190000,151487
job_8470,140000,111622
job_8471,100000,79730
job_8472,60000,47838
job_8473,180000,143514
job_8474,165000,131554
job_8475,108000,86108
job_8476,20000,15946
job_8477,190000,151487
job_8478,135000,107635
job_8479,179400,143035
job_8480,154000,122784
job_8481,193900,154596
job_8482,129300,103091
job_8483,222640,177511
job_8484,182160,145236
job_8485,150000,119595
job_8486,100000,79730
job_8487,122500,97669
job_8488,100000,79730
job_8489,297500,237197
job_8490,260000,207298
job_8491,15000,11959
job_8492,193000,153879
job_8493,93000,74148
job_8494,73000,58202
job_8495,100000,79730
job_8496,60000,47838
job_8497,136994,109225
job_8498,101570,80981
job_8499,250000,199325
job_8500,63000,50229
job_8501,134000,106838
job_8502,98000,78135
job_8503,191475,152663
job_8504,141525,112838
job_8505,57786,47124
job_8506,136000,108432
job_8507,112000,89297
job_8508,172000,137135
job_8509,140000,111622
job_8510,215000,171419
job_8511,164000,130757
job_8512,300000,239190
job_8513,130000,103649
job_8514,250000,199325
job_8515,63000,50229
job_8516,180000,143514
job_8517,150000,119595
job_8518,45390,119595
job_8519,250000,199325
job_8520,63000,50229
job_8521,191475,152663
job_8522,141525,112838
job_8523,97500,77736
job_8524,212800,169665
job_8525,142800,113854
job_8526,73546,59976
job_8527,50000,39865
job_8528,151800,121030
job_8529,130240,103840
